BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,HGUID,HGUNumber,NafHGUNumber,NafHGUName,Description,Author,Source,Comment,GA_UNIT,GA_STRATNO,geometry
10045793.0,GW007807.1.1,21.34,24.38,88.66,85.62,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,24.38,25.91,85.62,84.09,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sandstone,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,24.38,25.91,85.62,84.09,11000023.0,110007.0,110008.0,Renmark Group,Sandstone,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,25.91,29.87,84.09,80.13,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,25.91,29.87,84.09,80.13,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,29.87,32.31,80.13,77.69,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,29.87,32.31,80.13,77.69,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,32.31,33.53,77.69,76.47,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,32.31,33.53,77.69,76.47,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,33.53,35.05,76.47,74.95,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,33.53,35.05,76.47,74.95,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,35.05,39.62,74.95,70.38,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,35.05,39.62,74.95,70.38,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,39.62,40.84,70.38,69.16,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,39.62,40.84,70.38,69.16,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,40.84,45.72,69.16,64.28,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10045793.0,GW007807.1.1,40.84,45.72,69.16,64.28,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10045793.0,GW007807.1.1,45.72,61.57,64.28,48.43,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10045793.0,GW007807.1.1,61.57,67.97,48.43,42.03,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Clay,UNK,UNK,,,-999999,
10045793.0,GW007807.1.1,67.97,70.71,42.03,39.29,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10045793.0,GW007807.1.1,70.71,79.25,39.29,30.75,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10045793.0,GW007807.1.1,79.25,80.77,30.75,29.23,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10045793.0,GW007807.1.1,80.77,85.04,29.23,24.96,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10045793.0,GW007807.1.1,85.04,85.34,24.96,24.66,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10047847.0,GW006403.1.1,0.0,0.61,74.0,73.39,11000014.0,104011.0,104010.0,Shepparton Formation,Soil,UNK,UNK,,Shepparton Formation,25474,
10047847.0,GW006403.1.1,0.61,2.44,73.39,71.56,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10047847.0,GW006403.1.1,2.44,3.66,71.56,70.34,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10047847.0,GW006403.1.1,3.66,9.14,70.34,64.86,11000014.0,104011.0,104010.0,Shepparton Formation,Sandstone,UNK,UNK,,Shepparton Formation,25474,
10047847.0,GW006403.1.1,9.14,17.68,64.86,56.32,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10047847.0,GW006403.1.1,9.14,17.68,64.86,56.32,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10047847.0,GW006403.1.1,9.14,17.68,64.86,56.32,11000014.0,104011.0,104010.0,Shepparton Formation,Shale,UNK,UNK,,Shepparton Formation,25474,
10047847.0,GW006403.1.1,17.68,20.42,56.32,53.58,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10047847.0,GW006403.1.1,17.68,20.42,56.32,53.58,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10047847.0,GW006403.1.1,20.42,22.86,53.58,51.14,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10047847.0,GW006403.1.1,20.42,22.86,53.58,51.14,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10049581.0,GW008852.1.1,0.0,11.28,72.5,61.22,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10049581.0,GW008852.1.1,11.28,15.24,61.22,57.26,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sandstone,UNK,UNK,,Loxton Sand,10825,
10049581.0,GW008852.1.1,11.28,15.24,61.22,57.26,11000023.0,110007.0,110008.0,Renmark Group,Sandstone,UNK,UNK,,Renmark Group,16036,
10049581.0,GW008852.1.1,15.24,35.97,57.26,36.53,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Invalid Code,UNK,UNK,,Loxton Sand,10825,
10049581.0,GW008852.1.1,15.24,35.97,57.26,36.53,11000023.0,110007.0,110008.0,Renmark Group,Invalid Code,UNK,UNK,,Renmark Group,16036,
10049589.0,GW015936.1.1,0.0,0.61,86.81,86.2,11000014.0,104011.0,104010.0,Shepparton Formation,Soil,UNK,UNK,,Shepparton Formation,25474,
10049589.0,GW015936.1.1,0.61,4.57,86.2,82.24,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10049589.0,GW015936.1.1,4.57,8.23,82.24,78.58,11000014.0,104011.0,104010.0,Shepparton Formation,Sand,UNK,UNK,,Shepparton Formation,25474,
10049589.0,GW015936.1.1,8.23,17.07,78.58,69.74,11000014.0,104011.0,104010.0,Shepparton Formation,Sand,UNK,UNK,,Shepparton Formation,25474,
10049589.0,GW015936.1.1,17.07,27.74,69.74,59.07,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10049589.0,GW015936.1.1,27.74,31.39,59.07,55.42,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10049589.0,GW015936.1.1,27.74,31.39,59.07,55.42,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10049589.0,GW015936.1.1,31.39,34.75,55.42,52.06,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10049589.0,GW015936.1.1,31.39,34.75,55.42,52.06,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10049589.0,GW015936.1.1,34.75,35.05,52.06,51.76,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10049589.0,GW015936.1.1,34.75,35.05,52.06,51.76,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10049589.0,GW015936.1.1,35.05,39.01,51.76,47.8,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10049589.0,GW015936.1.1,35.05,39.01,51.76,47.8,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10049589.0,GW015936.1.1,39.01,39.32,47.8,47.49,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10049589.0,GW015936.1.1,39.01,39.32,47.8,47.49,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10049589.0,GW015936.1.1,39.32,42.37,47.49,44.44,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10049589.0,GW015936.1.1,39.32,42.37,47.49,44.44,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10049589.0,GW015936.1.1,42.37,42.98,44.44,43.83,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10049589.0,GW015936.1.1,42.37,42.98,44.44,43.83,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10053670.0,GW007720.1.1,0.0,0.61,106.0,105.39,11000005.0,100128.0,100018.0,"Stuarts Point - Upper Quaternary Sands
",Soil,UNK,UNK,,,-999999,
10053670.0,GW007720.1.1,0.61,6.71,105.39,99.29,11000005.0,100128.0,100018.0,"Stuarts Point - Upper Quaternary Sands
",Claystone,UNK,UNK,,,-999999,
10053670.0,GW007720.1.1,6.71,8.53,99.29,97.47,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10053670.0,GW007720.1.1,6.71,8.53,99.29,97.47,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10053670.0,GW007720.1.1,8.53,10.97,97.47,95.03,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10053670.0,GW007720.1.1,8.53,10.97,97.47,95.03,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10053670.0,GW007720.1.1,10.97,14.02,95.03,91.98,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10053670.0,GW007720.1.1,10.97,14.02,95.03,91.98,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10053670.0,GW007720.1.1,14.02,16.46,91.98,89.54,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10053670.0,GW007720.1.1,14.02,16.46,91.98,89.54,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10053670.0,GW007720.1.1,16.46,18.29,89.54,87.71,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Boulders,UNK,UNK,,,-999999,
10053670.0,GW007720.1.1,18.29,22.86,87.71,83.14,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10053670.0,GW007720.1.1,22.86,24.38,83.14,81.62,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10053670.0,GW007720.1.1,24.38,25.6,81.62,80.4,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Boulders,UNK,UNK,,,-999999,
10053670.0,GW007720.1.1,25.6,35.05,80.4,70.95,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10060345.0,GW021923.1.1,0.0,1.52,76.0,74.48,11000014.0,104011.0,104010.0,Shepparton Formation,Soil,UNK,UNK,,Shepparton Formation,25474,
10060345.0,GW021923.1.1,1.52,24.38,74.48,51.62,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10060345.0,GW021923.1.1,24.38,30.48,51.62,45.52,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10060345.0,GW021923.1.1,30.48,37.19,45.52,38.81,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10060345.0,GW021923.1.1,30.48,37.19,45.52,38.81,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10060345.0,GW021923.1.1,37.19,38.71,38.81,37.29,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10060345.0,GW021923.1.1,37.19,38.71,38.81,37.29,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10060345.0,GW021923.1.1,38.71,51.82,37.29,24.18,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10060345.0,GW021923.1.1,38.71,51.82,37.29,24.18,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10060345.0,GW021923.1.1,51.82,53.04,24.18,22.96,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10060345.0,GW021923.1.1,51.82,53.04,24.18,22.96,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10060345.0,GW021923.1.1,53.04,71.32,22.96,4.68,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10060345.0,GW021923.1.1,53.04,71.32,22.96,4.68,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10060345.0,GW021923.1.1,71.32,79.25,4.68,-3.25,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Invalid Code,UNK,UNK,,Loxton Sand,10825,
10060345.0,GW021923.1.1,71.32,79.25,4.68,-3.25,11000023.0,110007.0,110008.0,Renmark Group,Invalid Code,UNK,UNK,,Renmark Group,16036,
10060345.0,GW021923.1.1,79.25,80.47,-3.25,-4.47,11000024.0,115028.0,115024.0,"Lower Renmark Group
",(Unknown),UNK,UNK,,Renmark Group,16036,
10066979.0,GW022669.1.1,0.0,0.61,70.03,69.42,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Soil,UNK,UNK,,,-999999,
10066979.0,GW022669.1.1,0.61,10.67,69.42,59.36,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Clay,UNK,UNK,,,-999999,
10066979.0,GW022669.1.1,10.67,16.76,59.36,53.27,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Clay,UNK,UNK,,,-999999,
10066979.0,GW022669.1.1,16.76,21.34,53.27,48.69,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10066979.0,GW022669.1.1,21.34,24.38,48.69,45.65,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10066979.0,GW022669.1.1,21.34,24.38,48.69,45.65,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10066979.0,GW022669.1.1,24.38,28.96,45.65,41.07,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Silt,UNK,UNK,,Loxton Sand,10825,
10066979.0,GW022669.1.1,24.38,28.96,45.65,41.07,11000023.0,110007.0,110008.0,Renmark Group,Silt,UNK,UNK,,Renmark Group,16036,
10066979.0,GW022669.1.1,28.96,32.92,41.07,37.11,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10066979.0,GW022669.1.1,28.96,32.92,41.07,37.11,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10075758.0,GW027508.1.1,0.0,1.52,73.0,71.48,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Clay,UNK,UNK,,,-999999,
10075758.0,GW027508.1.1,1.52,9.14,71.48,63.86,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Clay,UNK,UNK,,,-999999,
10075758.0,GW027508.1.1,9.14,18.29,63.86,54.71,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10075758.0,GW027508.1.1,9.14,18.29,63.86,54.71,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10075758.0,GW027508.1.1,18.29,30.48,54.71,42.52,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10075758.0,GW027508.1.1,18.29,30.48,54.71,42.52,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,0.0,0.61,75.77,75.16,11000014.0,104011.0,104010.0,Shepparton Formation,Soil,UNK,UNK,,Shepparton Formation,25474,
10075954.0,GW026704.1.1,0.61,7.32,75.16,68.45,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10075954.0,GW026704.1.1,7.32,9.14,68.45,66.63,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10075954.0,GW026704.1.1,9.14,19.81,66.63,55.96,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10075954.0,GW026704.1.1,9.14,19.81,66.63,55.96,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,19.81,24.38,55.96,51.39,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10075954.0,GW026704.1.1,19.81,24.38,55.96,51.39,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,24.38,27.43,51.39,48.34,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10075954.0,GW026704.1.1,24.38,27.43,51.39,48.34,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,27.43,28.96,48.34,46.81,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10075954.0,GW026704.1.1,27.43,28.96,48.34,46.81,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,28.96,45.11,46.81,30.66,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10075954.0,GW026704.1.1,28.96,45.11,46.81,30.66,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,45.11,46.63,30.66,29.14,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10075954.0,GW026704.1.1,45.11,46.63,30.66,29.14,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,46.63,48.16,29.14,27.61,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Sandstone,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,48.16,48.77,27.61,27.0,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Clay,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,48.77,51.21,27.0,24.56,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Sandstone,UNK,UNK,,Renmark Group,16036,
10075954.0,GW026704.1.1,51.21,51.82,24.56,23.95,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Clay,UNK,UNK,,Renmark Group,16036,
10076796.0,GW018512.1.1,0.0,3.66,78.0,74.34,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10076796.0,GW018512.1.1,3.66,13.11,74.34,64.89,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10076796.0,GW018512.1.1,13.11,16.15,64.89,61.85,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10076796.0,GW018512.1.1,16.15,19.51,61.85,58.49,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10076796.0,GW018512.1.1,16.15,19.51,61.85,58.49,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10076796.0,GW018512.1.1,19.51,28.35,58.49,49.65,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10076796.0,GW018512.1.1,19.51,28.35,58.49,49.65,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10076796.0,GW018512.1.1,28.35,29.26,49.65,48.74,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10076796.0,GW018512.1.1,28.35,29.26,49.65,48.74,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10076796.0,GW018512.1.1,29.26,42.98,48.74,35.02,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sandstone,UNK,UNK,,Loxton Sand,10825,
10076796.0,GW018512.1.1,29.26,42.98,48.74,35.02,11000023.0,110007.0,110008.0,Renmark Group,Sandstone,UNK,UNK,,Renmark Group,16036,
10076796.0,GW018512.1.1,42.98,59.74,35.02,18.26,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Invalid Code,UNK,UNK,,Loxton Sand,10825,
10076796.0,GW018512.1.1,42.98,59.74,35.02,18.26,11000023.0,110007.0,110008.0,Renmark Group,Invalid Code,UNK,UNK,,Renmark Group,16036,
10076796.0,GW018512.1.1,59.74,79.25,18.26,-1.25,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Shale,UNK,UNK,,Renmark Group,16036,
10076796.0,GW018512.1.1,79.25,126.8,-1.25,-48.8,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Sandstone,UNK,UNK,,Renmark Group,16036,
10078005.0,GW022667.1.1,0.0,0.61,71.82,71.21,11000014.0,104011.0,104010.0,Shepparton Formation,Soil,UNK,UNK,,Shepparton Formation,25474,
10078005.0,GW022667.1.1,0.61,12.8,71.21,59.02,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10078005.0,GW022667.1.1,12.8,13.72,59.02,58.1,11000014.0,104011.0,104010.0,Shepparton Formation,Silt,UNK,UNK,,Shepparton Formation,25474,
10078005.0,GW022667.1.1,13.72,24.38,58.1,47.44,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10078005.0,GW022667.1.1,24.38,38.1,47.44,33.72,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10078005.0,GW022667.1.1,38.1,41.15,33.72,30.67,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10078005.0,GW022667.1.1,41.15,46.63,30.67,25.19,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10078005.0,GW022667.1.1,41.15,46.63,30.67,25.19,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,0.0,9.14,72.0,62.86,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10079539.0,GW003671.1.1,9.14,24.69,62.86,47.31,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10079539.0,GW003671.1.1,24.69,36.88,47.31,35.12,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,24.69,36.88,47.31,35.12,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,36.88,39.62,35.12,32.38,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,36.88,39.62,35.12,32.38,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,39.62,40.23,32.38,31.77,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Invalid Code,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,39.62,40.23,32.38,31.77,11000023.0,110007.0,110008.0,Renmark Group,Invalid Code,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,40.23,44.2,31.77,27.8,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,40.23,44.2,31.77,27.8,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,44.2,48.77,27.8,23.23,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,44.2,48.77,27.8,23.23,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,48.77,63.09,23.23,8.91,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Invalid Code,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,48.77,63.09,23.23,8.91,11000023.0,110007.0,110008.0,Renmark Group,Invalid Code,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,63.09,63.4,8.91,8.6,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Ironstone,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,63.09,63.4,8.91,8.6,11000023.0,110007.0,110008.0,Renmark Group,Ironstone,UNK,UNK,,Renmark Group,16036,
10079539.0,GW003671.1.1,63.4,71.63,8.6,0.37,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Invalid Code,UNK,UNK,,Loxton Sand,10825,
10079539.0,GW003671.1.1,63.4,71.63,8.6,0.37,11000023.0,110007.0,110008.0,Renmark Group,Invalid Code,UNK,UNK,,Renmark Group,16036,
